stop_id,plant_id,line_id,date,shift,stop_category,stop_cause,duration_min,maintenance_team,mttr_min,year,month
19131,USN_SUD,LS-02,2024-06-05,Après-midi,Panne,Rupture courroie,15,True,15.0,2024,6
19132,USN_SUD,LS-02,2024-06-05,Après-midi,Manque matière,Non-conformité lot entrant,50,False,,2024,6
19133,USN_SUD,LS-03,2024-06-05,Matin,Manque matière,Rupture composants,5,False,,2024,6
19134,USN_SUD,LS-03,2024-06-05,Matin,Panne,Défaillance vérin,71,True,71.0,2024,6
19135,USN_SUD,LS-03,2024-06-05,Après-midi,Panne,Défaillance moteur,55,True,55.0,2024,6
19136,USN_SUD,LS-03,2024-06-05,Nuit,Manque matière,Rupture matière première,67,False,,2024,6
19137,USN_SUD,LS-03,2024-06-05,Nuit,Panne,Panne capteur,8,True,8.0,2024,6
19138,USN_SUD,LS-04,2024-06-05,Matin,Panne,Panne capteur,37,True,37.0,2024,6
19139,USN_SUD,LS-04,2024-06-05,Matin,Manque matière,Non-conformité lot entrant,8,False,,2024,6
19140,USN_SUD,LS-04,2024-06-05,Matin,Panne,Fuite hydraulique,11,True,11.0,2024,6
19141,USN_SUD,LS-04,2024-06-05,Après-midi,Autre,Cause inconnue,22,False,,2024,6
19142,USN_SUD,LS-04,2024-06-05,Après-midi,Changement de série,Réglage machine,34,False,,2024,6
19143,USN_SUD,LS-04,2024-06-05,Après-midi,Maintenance préventive,Remplacement filtres,6,True,,2024,6
19144,USN_SUD,LS-04,2024-06-05,Nuit,Manque matière,Non-conformité lot entrant,5,False,,2024,6
19145,USN_SUD,LS-04,2024-06-05,Nuit,Changement de série,Remplacement filière,47,False,,2024,6
19146,USN_SUD,LS-04,2024-06-05,Nuit,Panne,Panne convoyeur,14,True,14.0,2024,6
19147,USN_SUD,LS-01,2024-06-06,Matin,Changement de série,Ajustement paramètres,56,False,,2024,6
19148,USN_SUD,LS-01,2024-06-06,Après-midi,Qualité / Réglage,Défaut d'assemblage,5,False,,2024,6
19149,USN_SUD,LS-01,2024-06-06,Après-midi,Maintenance préventive,Nettoyage système,10,True,,2024,6
19150,USN_SUD,LS-01,2024-06-06,Après-midi,Manque matière,Retard fournisseur,5,False,,2024,6
19151,USN_SUD,LS-01,2024-06-06,Après-midi,Qualité / Réglage,Défaut d'assemblage,24,False,,2024,6
19152,USN_SUD,LS-01,2024-06-06,Nuit,Changement de série,Remplacement filière,22,False,,2024,6
19153,USN_SUD,LS-01,2024-06-06,Nuit,Arrêt organisationnel,Réunion équipe,39,False,,2024,6
19154,USN_SUD,LS-02,2024-06-06,Matin,Panne,Défaillance moteur,62,True,62.0,2024,6
19155,USN_SUD,LS-02,2024-06-06,Après-midi,Arrêt organisationnel,Inventaire,12,False,,2024,6
19156,USN_SUD,LS-02,2024-06-06,Après-midi,Panne,Panne automate,43,True,43.0,2024,6
19157,USN_SUD,LS-03,2024-06-06,Matin,Changement de série,Ajustement paramètres,19,False,,2024,6
19158,USN_SUD,LS-03,2024-06-06,Après-midi,Changement de série,Changement d'outil,33,False,,2024,6
19159,USN_SUD,LS-03,2024-06-06,Nuit,Panne,Panne capteur,5,True,5.0,2024,6
19160,USN_SUD,LS-03,2024-06-06,Nuit,Maintenance préventive,Graissage planifié,23,True,,2024,6
19161,USN_SUD,LS-03,2024-06-06,Nuit,Panne,Rupture courroie,54,True,54.0,2024,6
19162,USN_SUD,LS-04,2024-06-06,Matin,Manque matière,Rupture matière première,18,False,,2024,6
19163,USN_SUD,LS-04,2024-06-06,Matin,Arrêt organisationnel,Formation opérateur,5,False,,2024,6
19164,USN_SUD,LS-04,2024-06-06,Matin,Qualité / Réglage,Mauvais collage,5,False,,2024,6
19165,USN_SUD,LS-04,2024-06-06,Matin,Panne,Blocage mécanique,7,True,7.0,2024,6
19166,USN_SUD,LS-04,2024-06-06,Matin,Maintenance préventive,Graissage planifié,15,True,,2024,6
19167,USN_SUD,LS-04,2024-06-06,Après-midi,Qualité / Réglage,Problème aspect surface,13,False,,2024,6
19168,USN_SUD,LS-04,2024-06-06,Après-midi,Qualité / Réglage,Dérive dimensionnelle,8,False,,2024,6
19169,USN_SUD,LS-04,2024-06-06,Après-midi,Maintenance préventive,Graissage planifié,43,True,,2024,6
19170,USN_SUD,LS-04,2024-06-06,Nuit,Manque matière,Non-conformité lot entrant,62,False,,2024,6
19171,USN_SUD,LS-04,2024-06-06,Nuit,Autre,Cause inconnue,15,False,,2024,6
19172,USN_SUD,LS-01,2024-06-07,Matin,Changement de série,Réglage machine,48,False,,2024,6
19173,USN_SUD,LS-01,2024-06-07,Matin,Changement de série,Réglage machine,31,False,,2024,6
19174,USN_SUD,LS-01,2024-06-07,Matin,Panne,Rupture courroie,13,True,13.0,2024,6
19175,USN_SUD,LS-01,2024-06-07,Après-midi,Autre,Cause inconnue,25,False,,2024,6
19176,USN_SUD,LS-01,2024-06-07,Après-midi,Autre,Cause inconnue,13,False,,2024,6
19177,USN_SUD,LS-01,2024-06-07,Après-midi,Changement de série,Ajustement paramètres,27,False,,2024,6
19178,USN_SUD,LS-01,2024-06-07,Nuit,Manque matière,Rupture matière première,11,False,,2024,6
19179,USN_SUD,LS-01,2024-06-07,Nuit,Manque matière,Rupture composants,46,False,,2024,6
19180,USN_SUD,LS-02,2024-06-07,Matin,Changement de série,Réglage machine,66,False,,2024,6
19181,USN_SUD,LS-02,2024-06-07,Matin,Manque matière,Rupture matière première,11,False,,2024,6
19182,USN_SUD,LS-02,2024-06-07,Après-midi,Changement de série,Réglage machine,63,False,,2024,6
19183,USN_SUD,LS-02,2024-06-07,Nuit,Qualité / Réglage,Mauvais collage,7,False,,2024,6
19184,USN_SUD,LS-02,2024-06-07,Nuit,Manque matière,Rupture composants,5,False,,2024,6
19185,USN_SUD,LS-02,2024-06-07,Nuit,Arrêt organisationnel,Inventaire,29,False,,2024,6
19186,USN_SUD,LS-02,2024-06-07,Nuit,Manque matière,Non-conformité lot entrant,15,False,,2024,6
19187,USN_SUD,LS-03,2024-06-07,Matin,Changement de série,Réglage machine,47,False,,2024,6
19188,USN_SUD,LS-03,2024-06-07,Après-midi,Panne,Défaillance vérin,15,True,15.0,2024,6
19189,USN_SUD,LS-03,2024-06-07,Après-midi,Panne,Panne automate,5,True,5.0,2024,6
19190,USN_SUD,LS-03,2024-06-07,Nuit,Qualité / Réglage,Non-conformité soudure,15,False,,2024,6
19191,USN_SUD,LS-03,2024-06-07,Nuit,Panne,Défaillance vérin,36,True,36.0,2024,6
19192,USN_SUD,LS-03,2024-06-07,Nuit,Qualité / Réglage,Défaut d'assemblage,20,False,,2024,6
19193,USN_SUD,LS-04,2024-06-07,Matin,Changement de série,Changement moule,49,False,,2024,6
19194,USN_SUD,LS-04,2024-06-07,Après-midi,Maintenance préventive,Étalonnage capteurs,18,True,,2024,6
19195,USN_SUD,LS-04,2024-06-07,Après-midi,Manque matière,Retard fournisseur,43,False,,2024,6
19196,USN_SUD,LS-04,2024-06-07,Nuit,Qualité / Réglage,Non-conformité soudure,28,False,,2024,6
19197,USN_SUD,LS-04,2024-06-07,Nuit,Maintenance préventive,Vérification sécurités,22,True,,2024,6
19198,USN_SUD,LS-04,2024-06-07,Nuit,Panne,Panne convoyeur,20,True,20.0,2024,6
19199,USN_SUD,LS-01,2024-06-10,Matin,Maintenance préventive,Graissage planifié,24,True,,2024,6
19200,USN_SUD,LS-01,2024-06-10,Matin,Maintenance préventive,Vérification sécurités,24,True,,2024,6
19201,USN_SUD,LS-01,2024-06-10,Après-midi,Panne,Panne convoyeur,45,True,45.0,2024,6
19202,USN_SUD,LS-01,2024-06-10,Nuit,Changement de série,Remplacement filière,30,False,,2024,6
19203,USN_SUD,LS-01,2024-06-10,Nuit,Manque matière,Rupture matière première,6,False,,2024,6
19204,USN_SUD,LS-01,2024-06-10,Nuit,Panne,Blocage mécanique,5,True,5.0,2024,6
19205,USN_SUD,LS-01,2024-06-10,Nuit,Changement de série,Changement d'outil,19,False,,2024,6
19206,USN_SUD,LS-02,2024-06-10,Matin,Changement de série,Changement d'outil,24,False,,2024,6
19207,USN_SUD,LS-02,2024-06-10,Matin,Manque matière,Non-conformité lot entrant,5,False,,2024,6
19208,USN_SUD,LS-02,2024-06-10,Matin,Maintenance préventive,Étalonnage capteurs,14,True,,2024,6
19209,USN_SUD,LS-02,2024-06-10,Après-midi,Autre,Divers,23,False,,2024,6
19210,USN_SUD,LS-02,2024-06-10,Après-midi,Panne,Panne convoyeur,16,True,16.0,2024,6
19211,USN_SUD,LS-03,2024-06-10,Matin,Changement de série,Réglage machine,30,False,,2024,6
19212,USN_SUD,LS-03,2024-06-10,Après-midi,Arrêt organisationnel,Réunion équipe,28,False,,2024,6
19213,USN_SUD,LS-03,2024-06-10,Après-midi,Qualité / Réglage,Dérive dimensionnelle,5,False,,2024,6
19214,USN_SUD,LS-03,2024-06-10,Après-midi,Panne,Blocage mécanique,41,True,41.0,2024,6
19215,USN_SUD,LS-03,2024-06-10,Nuit,Manque matière,Manque emballage,9,False,,2024,6
19216,USN_SUD,LS-03,2024-06-10,Nuit,Panne,Panne convoyeur,54,True,54.0,2024,6
19217,USN_SUD,LS-04,2024-06-10,Matin,Changement de série,Changement d'outil,46,False,,2024,6
19218,USN_SUD,LS-04,2024-06-10,Matin,Qualité / Réglage,Problème aspect surface,5,False,,2024,6
19219,USN_SUD,LS-04,2024-06-10,Après-midi,Maintenance préventive,Remplacement filtres,37,True,,2024,6
19220,USN_SUD,LS-04,2024-06-10,Après-midi,Panne,Panne capteur,28,True,28.0,2024,6
19221,USN_SUD,LS-04,2024-06-10,Nuit,Changement de série,Réglage machine,17,False,,2024,6
19222,USN_SUD,LS-04,2024-06-10,Nuit,Panne,Panne automate,41,True,41.0,2024,6
19223,USN_SUD,LS-01,2024-06-11,Matin,Qualité / Réglage,Défaut d'assemblage,21,False,,2024,6
19224,USN_SUD,LS-01,2024-06-11,Après-midi,Panne,Panne convoyeur,24,True,24.0,2024,6
19225,USN_SUD,LS-01,2024-06-11,Nuit,Arrêt organisationnel,Réunion équipe,14,False,,2024,6
19226,USN_SUD,LS-01,2024-06-11,Nuit,Panne,Défaillance vérin,22,True,22.0,2024,6
19227,USN_SUD,LS-01,2024-06-11,Nuit,Autre,En cours d'analyse,13,False,,2024,6
19228,USN_SUD,LS-01,2024-06-11,Nuit,Qualité / Réglage,Non-conformité soudure,16,False,,2024,6
19229,USN_SUD,LS-02,2024-06-11,Matin,Manque matière,Rupture composants,19,False,,2024,6
19230,USN_SUD,LS-02,2024-06-11,Matin,Panne,Rupture courroie,28,True,28.0,2024,6
19231,USN_SUD,LS-02,2024-06-11,Après-midi,Changement de série,Changement moule,44,False,,2024,6
19232,USN_SUD,LS-02,2024-06-11,Après-midi,Manque matière,Rupture composants,5,False,,2024,6
19233,USN_SUD,LS-02,2024-06-11,Nuit,Panne,Rupture courroie,58,True,58.0,2024,6
19234,USN_SUD,LS-03,2024-06-11,Matin,Maintenance préventive,Graissage planifié,6,True,,2024,6
19235,USN_SUD,LS-03,2024-06-11,Matin,Maintenance préventive,Étalonnage capteurs,32,True,,2024,6
19236,USN_SUD,LS-03,2024-06-11,Matin,Changement de série,Changement d'outil,29,False,,2024,6
19237,USN_SUD,LS-03,2024-06-11,Après-midi,Panne,Blocage mécanique,72,True,72.0,2024,6
19238,USN_SUD,LS-03,2024-06-11,Nuit,Arrêt organisationnel,Audit qualité,26,False,,2024,6
19239,USN_SUD,LS-03,2024-06-11,Nuit,Arrêt organisationnel,Audit qualité,17,False,,2024,6
19240,USN_SUD,LS-03,2024-06-11,Nuit,Changement de série,Réglage machine,19,False,,2024,6
19241,USN_SUD,LS-03,2024-06-11,Nuit,Maintenance préventive,Nettoyage système,19,True,,2024,6
19242,USN_SUD,LS-04,2024-06-11,Matin,Manque matière,Manque emballage,55,False,,2024,6
19243,USN_SUD,LS-04,2024-06-11,Après-midi,Maintenance préventive,Nettoyage système,33,True,,2024,6
19244,USN_SUD,LS-04,2024-06-11,Après-midi,Panne,Fuite hydraulique,5,True,5.0,2024,6
19245,USN_SUD,LS-04,2024-06-11,Après-midi,Changement de série,Changement moule,30,False,,2024,6
19246,USN_SUD,LS-01,2024-06-12,Matin,Autre,En cours d'analyse,15,False,,2024,6
19247,USN_SUD,LS-01,2024-06-12,Matin,Manque matière,Retard fournisseur,35,False,,2024,6
19248,USN_SUD,LS-01,2024-06-12,Matin,Panne,Défaillance vérin,18,True,18.0,2024,6
19249,USN_SUD,LS-01,2024-06-12,Après-midi,Panne,Blocage mécanique,5,True,5.0,2024,6
19250,USN_SUD,LS-01,2024-06-12,Après-midi,Changement de série,Réglage machine,42,False,,2024,6
19251,USN_SUD,LS-01,2024-06-12,Nuit,Autre,Cause inconnue,19,False,,2024,6
19252,USN_SUD,LS-01,2024-06-12,Nuit,Panne,Défaillance vérin,38,True,38.0,2024,6
19253,USN_SUD,LS-01,2024-06-12,Nuit,Changement de série,Changement d'outil,15,False,,2024,6
19254,USN_SUD,LS-02,2024-06-12,Matin,Qualité / Réglage,Défaut d'assemblage,41,False,,2024,6
19255,USN_SUD,LS-02,2024-06-12,Après-midi,Changement de série,Changement moule,50,False,,2024,6
19256,USN_SUD,LS-02,2024-06-12,Nuit,Qualité / Réglage,Dérive dimensionnelle,16,False,,2024,6
19257,USN_SUD,LS-02,2024-06-12,Nuit,Changement de série,Remplacement filière,37,False,,2024,6
19258,USN_SUD,LS-03,2024-06-12,Matin,Qualité / Réglage,Non-conformité soudure,21,False,,2024,6
19259,USN_SUD,LS-03,2024-06-12,Matin,Qualité / Réglage,Non-conformité soudure,15,False,,2024,6
19260,USN_SUD,LS-03,2024-06-12,Matin,Qualité / Réglage,Dérive dimensionnelle,5,False,,2024,6
19261,USN_SUD,LS-03,2024-06-12,Matin,Maintenance préventive,Remplacement filtres,19,True,,2024,6
19262,USN_SUD,LS-03,2024-06-12,Après-midi,Panne,Défaillance vérin,57,True,57.0,2024,6
19263,USN_SUD,LS-03,2024-06-12,Après-midi,Manque matière,Rupture composants,9,False,,2024,6
19264,USN_SUD,LS-03,2024-06-12,Nuit,Autre,En cours d'analyse,22,False,,2024,6
19265,USN_SUD,LS-03,2024-06-12,Nuit,Changement de série,Réglage machine,40,False,,2024,6
19266,USN_SUD,LS-04,2024-06-12,Matin,Panne,Blocage mécanique,44,True,44.0,2024,6
19267,USN_SUD,LS-04,2024-06-12,Matin,Manque matière,Manque emballage,25,False,,2024,6
19268,USN_SUD,LS-04,2024-06-12,Après-midi,Arrêt organisationnel,Réunion équipe,54,False,,2024,6
19269,USN_SUD,LS-01,2024-06-13,Matin,Manque matière,Rupture matière première,66,False,,2024,6
19270,USN_SUD,LS-01,2024-06-13,Après-midi,Maintenance préventive,Vérification sécurités,21,True,,2024,6
19271,USN_SUD,LS-01,2024-06-13,Après-midi,Maintenance préventive,Remplacement filtres,29,True,,2024,6
19272,USN_SUD,LS-01,2024-06-13,Après-midi,Changement de série,Changement d'outil,18,False,,2024,6
19273,USN_SUD,LS-02,2024-06-13,Matin,Changement de série,Réglage machine,5,False,,2024,6
19274,USN_SUD,LS-02,2024-06-13,Matin,Qualité / Réglage,Dérive dimensionnelle,5,False,,2024,6
19275,USN_SUD,LS-02,2024-06-13,Après-midi,Panne,Défaillance moteur,42,True,42.0,2024,6
19276,USN_SUD,LS-03,2024-06-13,Matin,Qualité / Réglage,Mauvais collage,29,False,,2024,6
19277,USN_SUD,LS-03,2024-06-13,Matin,Panne,Panne capteur,28,True,28.0,2024,6
19278,USN_SUD,LS-03,2024-06-13,Après-midi,Manque matière,Retard fournisseur,31,False,,2024,6
19279,USN_SUD,LS-03,2024-06-13,Après-midi,Panne,Blocage mécanique,5,True,5.0,2024,6
19280,USN_SUD,LS-03,2024-06-13,Après-midi,Changement de série,Remplacement filière,29,False,,2024,6
19281,USN_SUD,LS-03,2024-06-13,Nuit,Qualité / Réglage,Mauvais collage,15,False,,2024,6
19282,USN_SUD,LS-03,2024-06-13,Nuit,Autre,Divers,7,False,,2024,6
19283,USN_SUD,LS-03,2024-06-13,Nuit,Changement de série,Ajustement paramètres,28,False,,2024,6
19284,USN_SUD,LS-03,2024-06-13,Nuit,Maintenance préventive,Vérification sécurités,28,True,,2024,6
19285,USN_SUD,LS-04,2024-06-13,Matin,Panne,Fuite hydraulique,70,True,70.0,2024,6
19286,USN_SUD,LS-04,2024-06-13,Après-midi,Panne,Défaillance vérin,56,True,56.0,2024,6
19287,USN_SUD,LS-04,2024-06-13,Nuit,Maintenance préventive,Nettoyage système,50,True,,2024,6
19288,USN_SUD,LS-01,2024-06-14,Matin,Changement de série,Remplacement filière,11,False,,2024,6
19289,USN_SUD,LS-01,2024-06-14,Matin,Changement de série,Réglage machine,36,False,,2024,6
19290,USN_SUD,LS-01,2024-06-14,Après-midi,Panne,Défaillance moteur,65,True,65.0,2024,6
19291,USN_SUD,LS-02,2024-06-14,Matin,Manque matière,Non-conformité lot entrant,35,False,,2024,6
19292,USN_SUD,LS-02,2024-06-14,Matin,Panne,Blocage mécanique,6,True,6.0,2024,6
19293,USN_SUD,LS-02,2024-06-14,Après-midi,Manque matière,Rupture matière première,10,False,,2024,6
19294,USN_SUD,LS-02,2024-06-14,Après-midi,Manque matière,Rupture matière première,16,False,,2024,6
19295,USN_SUD,LS-02,2024-06-14,Après-midi,Maintenance préventive,Vérification sécurités,19,True,,2024,6
19296,USN_SUD,LS-02,2024-06-14,Nuit,Qualité / Réglage,Dérive dimensionnelle,5,False,,2024,6
19297,USN_SUD,LS-02,2024-06-14,Nuit,Manque matière,Non-conformité lot entrant,44,False,,2024,6
19298,USN_SUD,LS-03,2024-06-14,Matin,Changement de série,Changement moule,40,False,,2024,6
19299,USN_SUD,LS-03,2024-06-14,Matin,Maintenance préventive,Graissage planifié,26,True,,2024,6
19300,USN_SUD,LS-03,2024-06-14,Après-midi,Autre,Cause inconnue,16,False,,2024,6
19301,USN_SUD,LS-03,2024-06-14,Après-midi,Autre,Divers,16,False,,2024,6
19302,USN_SUD,LS-03,2024-06-14,Après-midi,Panne,Panne convoyeur,23,True,23.0,2024,6
19303,USN_SUD,LS-03,2024-06-14,Nuit,Panne,Défaillance vérin,70,True,70.0,2024,6
19304,USN_SUD,LS-04,2024-06-14,Matin,Manque matière,Rupture matière première,23,False,,2024,6
19305,USN_SUD,LS-04,2024-06-14,Matin,Arrêt organisationnel,Formation opérateur,41,False,,2024,6
19306,USN_SUD,LS-04,2024-06-14,Après-midi,Manque matière,Manque emballage,48,False,,2024,6
19307,USN_SUD,LS-04,2024-06-14,Après-midi,Changement de série,Changement moule,26,False,,2024,6
19308,USN_SUD,LS-01,2024-06-17,Matin,Panne,Fuite hydraulique,6,True,6.0,2024,6
19309,USN_SUD,LS-01,2024-06-17,Matin,Panne,Panne convoyeur,53,True,53.0,2024,6
19310,USN_SUD,LS-01,2024-06-17,Après-midi,Arrêt organisationnel,Nettoyage 5S,5,False,,2024,6
19311,USN_SUD,LS-01,2024-06-17,Après-midi,Changement de série,Changement moule,33,False,,2024,6
19312,USN_SUD,LS-01,2024-06-17,Après-midi,Panne,Blocage mécanique,21,True,21.0,2024,6
19313,USN_SUD,LS-01,2024-06-17,Nuit,Manque matière,Rupture composants,29,False,,2024,6
19314,USN_SUD,LS-01,2024-06-17,Nuit,Maintenance préventive,Vérification sécurités,27,True,,2024,6
19315,USN_SUD,LS-01,2024-06-17,Nuit,Maintenance préventive,Vérification sécurités,7,True,,2024,6
19316,USN_SUD,LS-02,2024-06-17,Matin,Autre,En cours d'analyse,12,False,,2024,6
19317,USN_SUD,LS-02,2024-06-17,Matin,Changement de série,Changement moule,21,False,,2024,6
19318,USN_SUD,LS-02,2024-06-17,Après-midi,Panne,Fuite hydraulique,59,True,59.0,2024,6
19319,USN_SUD,LS-02,2024-06-17,Nuit,Panne,Défaillance moteur,44,True,44.0,2024,6
19320,USN_SUD,LS-03,2024-06-17,Matin,Changement de série,Remplacement filière,5,False,,2024,6
19321,USN_SUD,LS-03,2024-06-17,Matin,Panne,Rupture courroie,58,True,58.0,2024,6
19322,USN_SUD,LS-03,2024-06-17,Après-midi,Maintenance préventive,Graissage planifié,5,True,,2024,6
19323,USN_SUD,LS-03,2024-06-17,Après-midi,Manque matière,Retard fournisseur,51,False,,2024,6
19324,USN_SUD,LS-03,2024-06-17,Après-midi,Manque matière,Retard fournisseur,13,False,,2024,6
19325,USN_SUD,LS-03,2024-06-17,Nuit,Changement de série,Changement d'outil,33,False,,2024,6
19326,USN_SUD,LS-03,2024-06-17,Nuit,Autre,En cours d'analyse,5,False,,2024,6
19327,USN_SUD,LS-04,2024-06-17,Matin,Panne,Rupture courroie,56,True,56.0,2024,6
19328,USN_SUD,LS-04,2024-06-17,Après-midi,Qualité / Réglage,Non-conformité soudure,10,False,,2024,6
19329,USN_SUD,LS-04,2024-06-17,Après-midi,Manque matière,Non-conformité lot entrant,26,False,,2024,6
19330,USN_SUD,LS-04,2024-06-17,Après-midi,Changement de série,Changement d'outil,22,False,,2024,6
19331,USN_SUD,LS-04,2024-06-17,Nuit,Autre,Divers,7,False,,2024,6
19332,USN_SUD,LS-04,2024-06-17,Nuit,Manque matière,Rupture composants,28,False,,2024,6
19333,USN_SUD,LS-01,2024-06-18,Matin,Autre,En cours d'analyse,21,False,,2024,6
19334,USN_SUD,LS-01,2024-06-18,Matin,Changement de série,Changement d'outil,28,False,,2024,6
19335,USN_SUD,LS-01,2024-06-18,Matin,Maintenance préventive,Nettoyage système,22,True,,2024,6
19336,USN_SUD,LS-01,2024-06-18,Après-midi,Changement de série,Ajustement paramètres,30,False,,2024,6
19337,USN_SUD,LS-01,2024-06-18,Après-midi,Changement de série,Remplacement filière,43,False,,2024,6
19338,USN_SUD,LS-01,2024-06-18,Nuit,Panne,Panne capteur,67,True,67.0,2024,6
19339,USN_SUD,LS-02,2024-06-18,Matin,Changement de série,Ajustement paramètres,44,False,,2024,6
19340,USN_SUD,LS-02,2024-06-18,Après-midi,Manque matière,Manque emballage,24,False,,2024,6
19341,USN_SUD,LS-03,2024-06-18,Matin,Manque matière,Manque emballage,5,False,,2024,6
19342,USN_SUD,LS-03,2024-06-18,Matin,Changement de série,Réglage machine,28,False,,2024,6
19343,USN_SUD,LS-03,2024-06-18,Matin,Panne,Panne capteur,41,True,41.0,2024,6
19344,USN_SUD,LS-03,2024-06-18,Après-midi,Panne,Rupture courroie,65,True,65.0,2024,6
19345,USN_SUD,LS-03,2024-06-18,Nuit,Autre,Cause inconnue,27,False,,2024,6
19346,USN_SUD,LS-03,2024-06-18,Nuit,Panne,Panne capteur,53,True,53.0,2024,6
19347,USN_SUD,LS-04,2024-06-18,Matin,Panne,Court-circuit armoire,55,True,55.0,2024,6
19348,USN_SUD,LS-04,2024-06-18,Matin,Arrêt organisationnel,Inventaire,5,False,,2024,6
19349,USN_SUD,LS-04,2024-06-18,Après-midi,Panne,Défaillance vérin,20,True,20.0,2024,6
19350,USN_SUD,LS-04,2024-06-18,Après-midi,Manque matière,Rupture composants,27,False,,2024,6
19351,USN_SUD,LS-04,2024-06-18,Nuit,Manque matière,Manque emballage,29,False,,2024,6
19352,USN_SUD,LS-04,2024-06-18,Nuit,Changement de série,Ajustement paramètres,34,False,,2024,6
19353,USN_SUD,LS-01,2024-06-19,Matin,Qualité / Réglage,Non-conformité soudure,10,False,,2024,6
19354,USN_SUD,LS-01,2024-06-19,Matin,Changement de série,Changement d'outil,59,False,,2024,6
19355,USN_SUD,LS-01,2024-06-19,Après-midi,Changement de série,Remplacement filière,44,False,,2024,6
19356,USN_SUD,LS-02,2024-06-19,Matin,Panne,Court-circuit armoire,53,True,53.0,2024,6
19357,USN_SUD,LS-02,2024-06-19,Après-midi,Panne,Fuite hydraulique,45,True,45.0,2024,6
19358,USN_SUD,LS-02,2024-06-19,Après-midi,Panne,Défaillance moteur,23,True,23.0,2024,6
19359,USN_SUD,LS-03,2024-06-19,Matin,Panne,Blocage mécanique,54,True,54.0,2024,6
19360,USN_SUD,LS-03,2024-06-19,Après-midi,Changement de série,Changement moule,30,False,,2024,6
19361,USN_SUD,LS-03,2024-06-19,Après-midi,Manque matière,Non-conformité lot entrant,37,False,,2024,6
19362,USN_SUD,LS-03,2024-06-19,Nuit,Maintenance préventive,Vérification sécurités,22,True,,2024,6
19363,USN_SUD,LS-03,2024-06-19,Nuit,Maintenance préventive,Vérification sécurités,44,True,,2024,6
19364,USN_SUD,LS-03,2024-06-19,Nuit,Changement de série,Remplacement filière,6,False,,2024,6
19365,USN_SUD,LS-04,2024-06-19,Matin,Panne,Blocage mécanique,42,True,42.0,2024,6
19366,USN_SUD,LS-04,2024-06-19,Matin,Qualité / Réglage,Mauvais collage,5,False,,2024,6
19367,USN_SUD,LS-04,2024-06-19,Après-midi,Changement de série,Réglage machine,10,False,,2024,6
19368,USN_SUD,LS-04,2024-06-19,Après-midi,Panne,Rupture courroie,62,True,62.0,2024,6
19369,USN_SUD,LS-04,2024-06-19,Nuit,Changement de série,Ajustement paramètres,13,False,,2024,6
19370,USN_SUD,LS-04,2024-06-19,Nuit,Manque matière,Manque emballage,54,False,,2024,6
19371,USN_SUD,LS-01,2024-06-20,Matin,Qualité / Réglage,Dérive dimensionnelle,5,False,,2024,6
19372,USN_SUD,LS-01,2024-06-20,Matin,Qualité / Réglage,Défaut d'assemblage,14,False,,2024,6
19373,USN_SUD,LS-01,2024-06-20,Matin,Autre,Divers,13,False,,2024,6
19374,USN_SUD,LS-01,2024-06-20,Matin,Maintenance préventive,Nettoyage système,23,True,,2024,6
19375,USN_SUD,LS-01,2024-06-20,Après-midi,Qualité / Réglage,Non-conformité soudure,32,False,,2024,6
19376,USN_SUD,LS-01,2024-06-20,Après-midi,Manque matière,Rupture composants,5,False,,2024,6
19377,USN_SUD,LS-01,2024-06-20,Après-midi,Changement de série,Réglage machine,36,False,,2024,6
19378,USN_SUD,LS-01,2024-06-20,Nuit,Qualité / Réglage,Problème aspect surface,25,False,,2024,6
19379,USN_SUD,LS-01,2024-06-20,Nuit,Panne,Court-circuit armoire,18,True,18.0,2024,6
19380,USN_SUD,LS-01,2024-06-20,Nuit,Arrêt organisationnel,Inventaire,7,False,,2024,6
19381,USN_SUD,LS-02,2024-06-20,Matin,Panne,Panne capteur,26,True,26.0,2024,6
19382,USN_SUD,LS-02,2024-06-20,Matin,Changement de série,Changement moule,5,False,,2024,6
19383,USN_SUD,LS-02,2024-06-20,Matin,Qualité / Réglage,Mauvais collage,9,False,,2024,6
19384,USN_SUD,LS-02,2024-06-20,Matin,Qualité / Réglage,Défaut d'assemblage,6,False,,2024,6
19385,USN_SUD,LS-02,2024-06-20,Après-midi,Qualité / Réglage,Mauvais collage,42,False,,2024,6
19386,USN_SUD,LS-02,2024-06-20,Nuit,Autre,Cause inconnue,10,False,,2024,6
19387,USN_SUD,LS-02,2024-06-20,Nuit,Changement de série,Ajustement paramètres,16,False,,2024,6
19388,USN_SUD,LS-02,2024-06-20,Nuit,Arrêt organisationnel,Formation opérateur,27,False,,2024,6
19389,USN_SUD,LS-03,2024-06-20,Matin,Panne,Rupture courroie,34,True,34.0,2024,6
19390,USN_SUD,LS-03,2024-06-20,Après-midi,Qualité / Réglage,Mauvais collage,39,False,,2024,6
19391,USN_SUD,LS-03,2024-06-20,Après-midi,Arrêt organisationnel,Formation opérateur,26,False,,2024,6
19392,USN_SUD,LS-03,2024-06-20,Nuit,Manque matière,Retard fournisseur,5,False,,2024,6
19393,USN_SUD,LS-03,2024-06-20,Nuit,Changement de série,Ajustement paramètres,41,False,,2024,6
19394,USN_SUD,LS-03,2024-06-20,Nuit,Maintenance préventive,Étalonnage capteurs,26,True,,2024,6
