plant_id,plant_name,line_id,product_family,date,year,month,week,day_of_week,shift,planned_time_min,scheduled_stop_min,available_time_min,unplanned_stop_min,net_operating_min,availability,performance,quality,oee,ideal_cycle_time_s,ideal_output_units,actual_output_units,good_output_units,scrap_units
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-19,2024,11,47,Tuesday,Nuit,480,32,448,57,391,0.873,0.9404,0.9781,0.8031,33.8,694,652,637,15
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-19,2024,11,47,Tuesday,Matin,480,46,434,43,391,0.901,0.9045,0.9311,0.7588,30.69,764,691,643,48
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-19,2024,11,47,Tuesday,Après-midi,480,44,436,46,390,0.8953,0.8889,0.9408,0.7488,10.74,2178,1936,1821,115
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-19,2024,11,47,Tuesday,Nuit,480,47,433,50,383,0.8849,0.8773,0.9452,0.7338,23.42,981,860,812,48
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-19,2024,11,47,Tuesday,Matin,480,27,453,46,407,0.899,0.9121,0.9629,0.7896,42.32,577,526,506,20
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-19,2024,11,47,Tuesday,Après-midi,480,44,436,48,388,0.8907,0.9147,0.9569,0.7796,8.85,2629,2404,2300,104
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-20,2024,11,47,Wednesday,Matin,480,26,454,62,392,0.8628,0.9354,0.9975,0.805,34.9,674,630,628,2
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-20,2024,11,47,Wednesday,Après-midi,480,29,451,47,404,0.8959,0.9286,0.9556,0.795,22.14,1094,1015,969,46
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-20,2024,11,47,Wednesday,Nuit,480,36,444,41,403,0.9067,0.9045,0.9512,0.78,29.8,811,733,697,36
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-20,2024,11,47,Wednesday,Matin,480,40,440,47,393,0.893,0.9442,0.9821,0.8281,24.55,960,906,889,17
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-20,2024,11,47,Wednesday,Après-midi,480,45,435,48,387,0.8904,0.9299,0.9881,0.8181,35.89,647,601,593,8
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-20,2024,11,47,Wednesday,Nuit,480,29,451,51,400,0.8867,0.9385,0.9651,0.8031,8.62,2785,2613,2521,92
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-20,2024,11,47,Wednesday,Matin,480,32,448,47,401,0.8958,0.9075,0.9335,0.7588,36.12,666,604,563,41
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-20,2024,11,47,Wednesday,Après-midi,480,42,438,48,390,0.8907,0.9088,0.9251,0.7488,39.7,589,535,494,41
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-20,2024,11,47,Wednesday,Nuit,480,43,437,56,381,0.8718,0.8898,0.9461,0.7338,36.32,629,559,528,31
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-20,2024,11,47,Wednesday,Matin,480,42,438,48,390,0.8913,0.9125,0.9708,0.7896,28.72,814,742,720,22
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-20,2024,11,47,Wednesday,Après-midi,480,47,433,64,369,0.852,0.9368,0.9767,0.7796,29.07,761,712,695,17
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-20,2024,11,47,Wednesday,Nuit,480,38,442,63,379,0.8569,0.924,0.9657,0.7646,35.88,633,584,563,21
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-21,2024,11,47,Thursday,Matin,480,30,450,45,405,0.9003,0.9173,0.9749,0.8051,37.93,640,587,572,15
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-21,2024,11,47,Thursday,Après-midi,480,42,438,41,397,0.9058,0.9217,0.9523,0.7951,43.41,548,505,480,25
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-21,2024,11,47,Thursday,Matin,480,35,445,58,387,0.8697,0.9391,0.999,0.816,28.75,807,757,756,1
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-21,2024,11,47,Thursday,Après-midi,480,38,442,35,407,0.9199,0.9136,0.9736,0.8182,40.66,600,548,533,15
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-21,2024,11,47,Thursday,Nuit,480,34,446,33,413,0.9263,0.8906,0.9737,0.8032,15.96,1552,1382,1345,37
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-21,2024,11,47,Thursday,Matin,480,25,455,54,401,0.8809,0.9051,0.9518,0.7589,28.88,833,753,716,37
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-21,2024,11,47,Thursday,Après-midi,480,41,439,50,389,0.8869,0.895,0.9435,0.7489,12.67,1842,1648,1554,94
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-21,2024,11,47,Thursday,Nuit,480,36,444,44,400,0.9017,0.8797,0.9253,0.7339,37.89,633,556,514,42
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-21,2024,11,47,Thursday,Matin,480,30,450,48,402,0.8943,0.9096,0.9708,0.7897,26.89,896,815,791,24
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-21,2024,11,47,Thursday,Après-midi,480,36,444,50,394,0.8877,0.9301,0.9444,0.7797,38.14,619,575,543,32
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-21,2024,11,47,Thursday,Nuit,480,42,438,59,379,0.8656,0.9203,0.96,0.7647,38.88,584,537,515,22
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-22,2024,11,47,Friday,Matin,480,32,448,50,398,0.889,0.9303,0.9736,0.8052,33.48,713,663,645,18
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-22,2024,11,47,Friday,Après-midi,480,28,452,47,405,0.8968,0.9191,0.9648,0.7952,40.96,593,545,525,20
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-22,2024,11,47,Friday,Nuit,480,40,440,53,387,0.8789,0.9073,0.9784,0.7802,32.51,714,647,633,14
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-22,2024,11,47,Friday,Matin,480,40,440,51,389,0.8851,0.9443,0.991,0.8283,40.29,579,546,541,5
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-22,2024,11,47,Friday,Après-midi,480,28,452,42,410,0.9065,0.9303,0.9704,0.8183,41.53,592,550,533,17
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-22,2024,11,47,Friday,Nuit,480,46,434,30,404,0.9313,0.901,0.9574,0.8033,36.13,671,604,578,26
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-22,2024,11,47,Friday,Matin,480,27,453,71,382,0.8441,0.934,0.9628,0.759,16.08,1425,1330,1280,50
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-22,2024,11,47,Friday,Après-midi,480,30,450,56,394,0.8752,0.8819,0.9704,0.749,15.76,1500,1322,1282,40
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-22,2024,11,47,Friday,Nuit,480,36,444,49,395,0.8895,0.8866,0.9307,0.734,20.69,1145,1015,944,71
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-22,2024,11,47,Friday,Matin,480,37,443,37,406,0.9168,0.9013,0.9558,0.7898,19.03,1280,1153,1102,51
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-22,2024,11,47,Friday,Après-midi,480,47,433,63,370,0.8553,0.9295,0.9809,0.7798,23.63,939,872,855,17
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-22,2024,11,47,Friday,Nuit,480,39,441,48,393,0.8908,0.9043,0.9494,0.7648,26.59,886,801,760,41
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-25,2024,11,48,Monday,Matin,480,39,441,39,402,0.9116,0.9031,0.9783,0.8055,22.77,1059,956,935,21
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-25,2024,11,48,Monday,Après-midi,480,32,448,45,403,0.8999,0.9099,0.9715,0.7955,28.41,851,774,751,23
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-25,2024,11,48,Monday,Nuit,480,30,450,48,402,0.8926,0.8963,0.9755,0.7805,18.39,1311,1175,1146,29
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-25,2024,11,48,Monday,Matin,480,32,448,32,416,0.9275,0.9061,0.9858,0.8286,29.27,852,771,760,11
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-25,2024,11,48,Monday,Après-midi,480,32,448,36,412,0.9203,0.9166,0.9703,0.8186,10.94,2260,2071,2009,62
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-25,2024,11,48,Monday,Nuit,480,29,451,47,404,0.8963,0.9272,0.967,0.8036,42.69,567,525,507,18
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-25,2024,11,48,Monday,Matin,480,32,448,51,397,0.8857,0.909,0.943,0.7593,20.75,1147,1042,982,60
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-25,2024,11,48,Monday,Après-midi,480,43,437,75,362,0.8279,0.9326,0.9705,0.7493,20.2,1075,1002,972,30
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-25,2024,11,48,Monday,Nuit,480,46,434,63,371,0.855,0.9116,0.9421,0.7343,33.9,656,598,563,35
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-25,2024,11,48,Monday,Matin,480,36,444,54,390,0.8774,0.9268,0.9717,0.7901,27.89,839,777,755,22
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-25,2024,11,48,Monday,Après-midi,480,35,445,42,403,0.9065,0.905,0.9509,0.7801,18.23,1326,1200,1141,59
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-25,2024,11,48,Monday,Nuit,480,26,454,42,412,0.9064,0.8903,0.948,0.7651,31.54,783,697,660,37
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-26,2024,11,48,Tuesday,Matin,480,47,433,29,404,0.9339,0.8913,0.9678,0.8055,22.27,1088,969,937,32
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-26,2024,11,48,Tuesday,Après-midi,480,45,435,30,405,0.9299,0.8759,0.9767,0.7955,42.36,573,501,489,12
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-26,2024,11,48,Tuesday,Nuit,480,32,448,42,406,0.9067,0.9078,0.9483,0.7805,12.45,1956,1775,1683,92
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-26,2024,11,48,Tuesday,Matin,480,42,438,53,385,0.8794,0.9476,0.9944,0.8286,12.36,1869,1771,1761,10
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-26,2024,11,48,Tuesday,Après-midi,480,39,441,34,407,0.9232,0.922,0.9618,0.8186,26.24,930,857,824,33
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-26,2024,11,48,Tuesday,Nuit,480,29,451,46,405,0.8978,0.9318,0.9606,0.8036,30.69,791,737,707,30
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-26,2024,11,48,Tuesday,Matin,480,33,447,48,399,0.8932,0.9101,0.9341,0.7593,19.78,1210,1101,1028,73
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-26,2024,11,48,Tuesday,Après-midi,480,42,438,50,388,0.886,0.9017,0.9379,0.7493,36.81,632,569,533,36
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-26,2024,11,48,Tuesday,Nuit,480,45,435,54,381,0.8754,0.9015,0.9306,0.7343,30.62,746,672,625,47
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-26,2024,11,48,Tuesday,Matin,480,35,445,49,396,0.889,0.9193,0.9668,0.7901,30.16,787,723,698,25
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-26,2024,11,48,Tuesday,Après-midi,480,30,450,54,396,0.8809,0.9227,0.9598,0.7801,34.74,683,630,604,26
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-26,2024,11,48,Tuesday,Nuit,480,25,455,44,411,0.9032,0.898,0.9434,0.7651,43.35,568,510,481,29
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-27,2024,11,48,Wednesday,Matin,480,32,448,41,407,0.9094,0.9209,0.962,0.8056,26.66,915,842,810,32
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-27,2024,11,48,Wednesday,Après-midi,480,28,452,44,408,0.9034,0.9024,0.976,0.7956,38.9,629,567,553,14
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-27,2024,11,48,Wednesday,Nuit,480,29,451,71,380,0.8419,0.9227,0.999,0.776,9.39,2427,2239,2236,3
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-27,2024,11,48,Wednesday,Matin,480,42,438,20,418,0.9532,0.8845,0.9829,0.8287,20.11,1247,1102,1083,19
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-27,2024,11,48,Wednesday,Après-midi,480,35,445,44,401,0.901,0.9182,0.9896,0.8187,31.65,760,697,689,8
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-27,2024,11,48,Wednesday,Matin,480,31,449,80,369,0.8224,0.9329,0.9899,0.7594,12.67,1747,1629,1612,17
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-27,2024,11,48,Wednesday,Après-midi,480,31,449,46,403,0.8982,0.8926,0.9347,0.7494,28.03,862,769,718,51
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-27,2024,11,48,Wednesday,Nuit,480,31,449,61,388,0.8651,0.8961,0.9474,0.7344,32.52,715,640,606,34
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-27,2024,11,48,Wednesday,Matin,480,28,452,49,403,0.8906,0.9228,0.9616,0.7902,22.12,1093,1008,969,39
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-27,2024,11,48,Wednesday,Après-midi,480,37,443,52,391,0.8822,0.9294,0.9516,0.7802,29.01,808,750,713,37
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-27,2024,11,48,Wednesday,Nuit,480,30,450,34,416,0.9255,0.872,0.9482,0.7652,32.23,774,674,639,35
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-28,2024,11,48,Thursday,Matin,480,25,455,38,417,0.9175,0.9062,0.969,0.8057,11.06,2261,2048,1984,64
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-28,2024,11,48,Thursday,Après-midi,480,39,441,55,386,0.8763,0.926,0.9805,0.7957,26.73,866,801,785,16
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-28,2024,11,48,Thursday,Matin,480,24,456,33,423,0.9269,0.9212,0.9707,0.8288,15.55,1632,1503,1458,45
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-28,2024,11,48,Thursday,Après-midi,480,46,434,41,393,0.9061,0.916,0.9865,0.8188,28.48,827,757,746,11
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-28,2024,11,48,Thursday,Matin,480,45,435,55,380,0.8746,0.897,0.9681,0.7595,40.21,567,508,491,17
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-28,2024,11,48,Thursday,Après-midi,480,35,445,48,397,0.8925,0.8906,0.9429,0.7495,16.95,1404,1250,1178,72
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-28,2024,11,48,Thursday,Nuit,480,37,443,48,395,0.8914,0.8809,0.9355,0.7345,22.81,1039,915,855,60
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-28,2024,11,48,Thursday,Matin,480,42,438,61,377,0.8614,0.9329,0.9834,0.7903,11.86,1907,1779,1749,30
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-28,2024,11,48,Thursday,Après-midi,480,32,448,36,412,0.9192,0.8995,0.9438,0.7803,17.66,1399,1258,1187,71
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-28,2024,11,48,Thursday,Nuit,480,24,456,56,400,0.8766,0.8909,0.98,0.7653,17.07,1406,1252,1226,26
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-29,2024,11,48,Friday,Matin,480,28,452,49,403,0.8918,0.9225,0.9795,0.8058,22.54,1072,988,967,21
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-29,2024,11,48,Friday,Après-midi,480,39,441,34,407,0.9237,0.9034,0.9537,0.7958,24.18,1009,911,868,43
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-11-29,2024,11,48,Friday,Nuit,480,46,434,38,396,0.9126,0.9106,0.9396,0.7808,38.51,616,560,526,34
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-29,2024,11,48,Friday,Matin,480,34,446,36,410,0.9183,0.9311,0.9694,0.8289,33.92,725,675,654,21
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-29,2024,11,48,Friday,Après-midi,480,36,444,45,399,0.8983,0.9385,0.9713,0.8189,9.78,2448,2297,2231,66
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-11-29,2024,11,48,Friday,Nuit,480,29,451,39,412,0.9131,0.9231,0.9537,0.8039,42.23,585,540,514,26
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-29,2024,11,48,Friday,Matin,480,44,436,53,383,0.8778,0.9004,0.9611,0.7596,19.06,1205,1084,1041,43
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-29,2024,11,48,Friday,Après-midi,480,38,442,47,395,0.8943,0.9013,0.93,0.7496,11.96,1981,1785,1660,125
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-11-29,2024,11,48,Friday,Nuit,480,41,439,72,367,0.8351,0.9096,0.9671,0.7346,38.38,573,521,503,18
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-29,2024,11,48,Friday,Matin,480,32,448,59,389,0.8687,0.9274,0.9811,0.7904,24.44,954,884,867,17
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-29,2024,11,48,Friday,Après-midi,480,39,441,61,380,0.8608,0.9222,0.9831,0.7804,33.26,685,631,620,11
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-11-29,2024,11,48,Friday,Nuit,480,33,447,41,406,0.9081,0.894,0.9427,0.7654,9.58,2544,2274,2143,131
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-02,2024,12,49,Monday,Matin,480,48,432,37,395,0.9155,0.8998,0.9607,0.7914,40.54,584,525,504,21
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-02,2024,12,49,Monday,Après-midi,480,47,433,47,386,0.8914,0.9158,0.9572,0.7814,43.88,527,482,461,21
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-02,2024,12,49,Monday,Nuit,480,44,436,57,379,0.8687,0.9104,0.9691,0.7664,32.01,710,646,626,20
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-12-02,2024,12,49,Monday,Matin,480,40,440,53,387,0.8793,0.9516,0.9728,0.8141,28.61,811,771,750,21
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-12-02,2024,12,49,Monday,Après-midi,480,45,435,43,392,0.9001,0.9255,0.9652,0.8041,32.92,714,660,637,23
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-12-02,2024,12,49,Monday,Nuit,480,45,435,42,393,0.9038,0.9127,0.9566,0.7891,28.31,832,759,726,33
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-12-02,2024,12,49,Monday,Matin,480,26,454,72,382,0.8406,0.9215,0.9631,0.746,13.87,1652,1522,1465,57
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-12-02,2024,12,49,Monday,Après-midi,480,28,452,49,403,0.8916,0.8746,0.9439,0.736,17.61,1372,1199,1131,68
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-12-02,2024,12,49,Monday,Nuit,480,33,447,52,395,0.8826,0.868,0.9412,0.721,25.67,923,801,753,48
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-12-02,2024,12,49,Monday,Matin,480,36,444,53,391,0.8806,0.9196,0.9587,0.7763,18.68,1256,1155,1107,48
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-12-02,2024,12,49,Monday,Après-midi,480,33,447,48,399,0.893,0.8898,0.9644,0.7663,24.5,977,869,838,31
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-12-02,2024,12,49,Monday,Nuit,480,44,436,54,382,0.8769,0.901,0.951,0.7513,38.75,591,532,505,27
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-03,2024,12,49,Tuesday,Matin,480,44,436,35,401,0.9198,0.8854,0.972,0.7915,11.04,2179,1929,1874,55
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-03,2024,12,49,Tuesday,Après-midi,480,43,437,39,398,0.9105,0.9,0.9536,0.7815,28.82,828,745,710,35
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-03,2024,12,49,Tuesday,Nuit,480,26,454,48,406,0.8934,0.8784,0.9768,0.7665,26.68,913,801,782,19
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-12-03,2024,12,49,Tuesday,Matin,480,35,445,38,407,0.9137,0.9321,0.956,0.8142,21.86,1117,1041,995,46
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-12-03,2024,12,49,Tuesday,Après-midi,480,26,454,63,391,0.8611,0.9485,0.9846,0.8042,29.19,803,761,749,12
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-12-03,2024,12,49,Tuesday,Nuit,480,31,449,40,409,0.91,0.9168,0.9459,0.7892,37.36,656,601,568,33
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-12-03,2024,12,49,Tuesday,Matin,480,38,442,50,392,0.8866,0.9019,0.933,0.7461,14.11,1666,1502,1401,101
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-12-03,2024,12,49,Tuesday,Après-midi,480,29,451,74,377,0.8356,0.9261,0.9512,0.7361,11.71,1931,1788,1700,88
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-12-03,2024,12,49,Tuesday,Nuit,480,39,441,51,390,0.8849,0.8849,0.9209,0.7211,14.58,1604,1419,1306,113
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-12-03,2024,12,49,Tuesday,Matin,480,42,438,34,404,0.9214,0.8799,0.9575,0.7764,36.12,671,590,564,26
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-12-03,2024,12,49,Tuesday,Après-midi,480,36,444,58,386,0.8683,0.9147,0.965,0.7664,31.83,727,664,640,24
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-12-03,2024,12,49,Tuesday,Nuit,480,35,445,46,399,0.8963,0.8888,0.9432,0.7514,24.28,986,876,826,50
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-04,2024,12,49,Wednesday,Matin,480,34,446,53,393,0.8818,0.9193,0.9765,0.7916,22.03,1070,983,959,24
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-04,2024,12,49,Wednesday,Après-midi,480,32,448,33,415,0.9269,0.8945,0.9427,0.7816,41.22,604,540,509,31
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-04,2024,12,49,Wednesday,Nuit,480,33,447,41,406,0.9086,0.8878,0.9504,0.7666,19.21,1268,1125,1069,56
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-12-04,2024,12,49,Wednesday,Matin,480,39,441,50,391,0.8866,0.9415,0.9755,0.8142,32.0,733,690,673,17
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-12-04,2024,12,49,Wednesday,Après-midi,480,41,439,51,388,0.8833,0.9383,0.9704,0.8042,31.63,736,690,669,21
USN_SUD,Usine Sud – Bordeaux,LS-02,Joints d'étanchéité,2024-12-04,2024,12,49,Wednesday,Nuit,480,48,432,50,382,0.8845,0.9219,0.9679,0.7892,23.98,955,880,851,29
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-12-04,2024,12,49,Wednesday,Matin,480,35,445,46,399,0.8956,0.8847,0.9418,0.7462,26.23,912,806,759,47
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-12-04,2024,12,49,Wednesday,Après-midi,480,32,448,70,378,0.8428,0.8939,0.9773,0.7362,23.19,978,874,854,20
USN_SUD,Usine Sud – Bordeaux,LS-03,Éléments de structure,2024-12-04,2024,12,49,Wednesday,Nuit,480,47,433,62,371,0.8578,0.8874,0.9474,0.7212,34.86,638,566,536,30
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-12-04,2024,12,49,Wednesday,Matin,480,44,436,47,389,0.8914,0.9089,0.9583,0.7764,17.83,1309,1189,1139,50
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-12-04,2024,12,49,Wednesday,Après-midi,480,39,441,55,386,0.8752,0.9071,0.9654,0.7664,41.21,561,508,490,18
USN_SUD,Usine Sud – Bordeaux,LS-04,Assemblage final,2024-12-04,2024,12,49,Wednesday,Nuit,480,47,433,56,377,0.8709,0.9079,0.9504,0.7514,33.68,671,609,578,31
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-05,2024,12,49,Thursday,Matin,480,31,449,49,400,0.8917,0.9132,0.9722,0.7916,12.16,1972,1800,1749,51
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-05,2024,12,49,Thursday,Après-midi,480,29,451,40,411,0.9104,0.9094,0.9441,0.7816,29.97,822,747,705,42
USN_SUD,Usine Sud – Bordeaux,LS-01,Capots aluminium,2024-12-05,2024,12,49,Thursday,Nuit,480,48,432,52,380,0.8803,0.9211,0.9454,0.7666,32.57,700,644,608,36
