defect_id,plant_id,line_id,product_family,date,shift,defect_type,quantity_defect,quantity_rework,quantity_scrap,year,month
19213,USN_SUD,LS-04,Assemblage final,2023-10-27,Matin,Défaut électrique,8,0,8,2023,10
19214,USN_SUD,LS-04,Assemblage final,2023-10-27,Matin,Fissure,6,0,6,2023,10
19215,USN_SUD,LS-04,Assemblage final,2023-10-27,Après-midi,Manque composant,10,1,9,2023,10
19216,USN_SUD,LS-04,Assemblage final,2023-10-27,Après-midi,Inclusion / Corps étranger,11,2,9,2023,10
19217,USN_SUD,LS-04,Assemblage final,2023-10-27,Nuit,Mauvais marquage,10,0,10,2023,10
19218,USN_SUD,LS-04,Assemblage final,2023-10-27,Nuit,Fissure,19,8,11,2023,10
19219,USN_SUD,LS-01,Capots aluminium,2023-10-30,Matin,Mauvais assemblage,21,2,19,2023,10
19220,USN_SUD,LS-01,Capots aluminium,2023-10-30,Matin,Défaut électrique,16,6,10,2023,10
19221,USN_SUD,LS-01,Capots aluminium,2023-10-30,Matin,Mauvais marquage,20,5,15,2023,10
19222,USN_SUD,LS-01,Capots aluminium,2023-10-30,Après-midi,Soudure défectueuse,2,0,2,2023,10
19223,USN_SUD,LS-01,Capots aluminium,2023-10-30,Après-midi,Mauvais assemblage,2,0,2,2023,10
19224,USN_SUD,LS-01,Capots aluminium,2023-10-30,Après-midi,Inclusion / Corps étranger,4,0,4,2023,10
19225,USN_SUD,LS-01,Capots aluminium,2023-10-30,Nuit,Défaut aspect,23,2,21,2023,10
19226,USN_SUD,LS-02,Joints d'étanchéité,2023-10-30,Matin,Soudure défectueuse,42,6,36,2023,10
19227,USN_SUD,LS-02,Joints d'étanchéité,2023-10-30,Après-midi,Mauvais marquage,2,0,2,2023,10
19228,USN_SUD,LS-02,Joints d'étanchéité,2023-10-30,Après-midi,Manque composant,4,0,4,2023,10
19229,USN_SUD,LS-02,Joints d'étanchéité,2023-10-30,Après-midi,Soudure défectueuse,2,0,2,2023,10
19230,USN_SUD,LS-02,Joints d'étanchéité,2023-10-30,Après-midi,Mauvais assemblage,3,0,3,2023,10
19231,USN_SUD,LS-02,Joints d'étanchéité,2023-10-30,Nuit,Mauvais assemblage,46,20,26,2023,10
19232,USN_SUD,LS-03,Éléments de structure,2023-10-30,Matin,Inclusion / Corps étranger,9,0,9,2023,10
19233,USN_SUD,LS-03,Éléments de structure,2023-10-30,Matin,Défaut aspect,14,4,10,2023,10
19234,USN_SUD,LS-03,Éléments de structure,2023-10-30,Après-midi,Fissure,7,1,6,2023,10
19235,USN_SUD,LS-03,Éléments de structure,2023-10-30,Après-midi,Manque composant,18,7,11,2023,10
19236,USN_SUD,LS-03,Éléments de structure,2023-10-30,Après-midi,Inclusion / Corps étranger,16,4,12,2023,10
19237,USN_SUD,LS-03,Éléments de structure,2023-10-30,Après-midi,Fissure,16,6,10,2023,10
19238,USN_SUD,LS-04,Assemblage final,2023-10-30,Matin,Manque composant,19,1,18,2023,10
19239,USN_SUD,LS-04,Assemblage final,2023-10-30,Matin,Manque composant,15,3,12,2023,10
19240,USN_SUD,LS-04,Assemblage final,2023-10-30,Après-midi,Soudure défectueuse,92,28,64,2023,10
19241,USN_SUD,LS-04,Assemblage final,2023-10-30,Nuit,Mauvais assemblage,9,3,6,2023,10
19242,USN_SUD,LS-04,Assemblage final,2023-10-30,Nuit,Manque composant,10,0,10,2023,10
19243,USN_SUD,LS-01,Capots aluminium,2023-10-31,Matin,Mauvais marquage,22,6,16,2023,10
19244,USN_SUD,LS-01,Capots aluminium,2023-10-31,Matin,Mauvais assemblage,24,10,14,2023,10
19245,USN_SUD,LS-01,Capots aluminium,2023-10-31,Matin,Défaut électrique,13,0,13,2023,10
19246,USN_SUD,LS-01,Capots aluminium,2023-10-31,Matin,Manque composant,10,3,7,2023,10
19247,USN_SUD,LS-01,Capots aluminium,2023-10-31,Après-midi,Manque composant,15,3,12,2023,10
19248,USN_SUD,LS-01,Capots aluminium,2023-10-31,Après-midi,Dimension hors tolérance,16,5,11,2023,10
19249,USN_SUD,LS-01,Capots aluminium,2023-10-31,Après-midi,Inclusion / Corps étranger,20,6,14,2023,10
19250,USN_SUD,LS-01,Capots aluminium,2023-10-31,Après-midi,Inclusion / Corps étranger,13,3,10,2023,10
19251,USN_SUD,LS-02,Joints d'étanchéité,2023-10-31,Matin,Défaut électrique,49,3,46,2023,10
19252,USN_SUD,LS-02,Joints d'étanchéité,2023-10-31,Après-midi,Fissure,13,0,13,2023,10
19253,USN_SUD,LS-02,Joints d'étanchéité,2023-10-31,Après-midi,Mauvais assemblage,10,2,8,2023,10
19254,USN_SUD,LS-02,Joints d'étanchéité,2023-10-31,Après-midi,Mauvais assemblage,13,4,9,2023,10
19255,USN_SUD,LS-02,Joints d'étanchéité,2023-10-31,Nuit,Fissure,20,0,20,2023,10
19256,USN_SUD,LS-02,Joints d'étanchéité,2023-10-31,Nuit,Manque composant,29,0,29,2023,10
19257,USN_SUD,LS-03,Éléments de structure,2023-10-31,Matin,Mauvais assemblage,24,0,24,2023,10
19258,USN_SUD,LS-03,Éléments de structure,2023-10-31,Matin,Inclusion / Corps étranger,32,1,31,2023,10
19259,USN_SUD,LS-03,Éléments de structure,2023-10-31,Matin,Dimension hors tolérance,42,15,27,2023,10
19260,USN_SUD,LS-03,Éléments de structure,2023-10-31,Après-midi,Soudure défectueuse,8,2,6,2023,10
19261,USN_SUD,LS-03,Éléments de structure,2023-10-31,Après-midi,Défaut électrique,10,3,7,2023,10
19262,USN_SUD,LS-03,Éléments de structure,2023-10-31,Après-midi,Défaut aspect,6,1,5,2023,10
19263,USN_SUD,LS-03,Éléments de structure,2023-10-31,Après-midi,Fissure,10,2,8,2023,10
19264,USN_SUD,LS-03,Éléments de structure,2023-10-31,Nuit,Fissure,27,4,23,2023,10
19265,USN_SUD,LS-03,Éléments de structure,2023-10-31,Nuit,Défaut aspect,36,7,29,2023,10
19266,USN_SUD,LS-04,Assemblage final,2023-10-31,Matin,Mauvais marquage,14,5,9,2023,10
19267,USN_SUD,LS-04,Assemblage final,2023-10-31,Matin,Manque composant,22,0,22,2023,10
19268,USN_SUD,LS-04,Assemblage final,2023-10-31,Matin,Fissure,11,2,9,2023,10
19269,USN_SUD,LS-04,Assemblage final,2023-10-31,Matin,Mauvais marquage,12,2,10,2023,10
19270,USN_SUD,LS-04,Assemblage final,2023-10-31,Après-midi,Défaut électrique,25,6,19,2023,10
19271,USN_SUD,LS-04,Assemblage final,2023-10-31,Après-midi,Mauvais marquage,22,8,14,2023,10
19272,USN_SUD,LS-04,Assemblage final,2023-10-31,Après-midi,Fissure,13,5,8,2023,10
19273,USN_SUD,LS-04,Assemblage final,2023-10-31,Nuit,Fissure,36,10,26,2023,10
19274,USN_SUD,LS-01,Capots aluminium,2023-11-02,Matin,Défaut aspect,26,0,26,2023,11
19275,USN_SUD,LS-01,Capots aluminium,2023-11-02,Matin,Soudure défectueuse,16,0,16,2023,11
19276,USN_SUD,LS-01,Capots aluminium,2023-11-02,Matin,Défaut électrique,22,1,21,2023,11
19277,USN_SUD,LS-01,Capots aluminium,2023-11-02,Matin,Soudure défectueuse,12,1,11,2023,11
19278,USN_SUD,LS-01,Capots aluminium,2023-11-02,Après-midi,Défaut électrique,6,0,6,2023,11
19279,USN_SUD,LS-01,Capots aluminium,2023-11-02,Après-midi,Soudure défectueuse,3,0,3,2023,11
19280,USN_SUD,LS-01,Capots aluminium,2023-11-02,Après-midi,Mauvais assemblage,4,0,4,2023,11
19281,USN_SUD,LS-01,Capots aluminium,2023-11-02,Nuit,Manque composant,17,4,13,2023,11
19282,USN_SUD,LS-01,Capots aluminium,2023-11-02,Nuit,Défaut aspect,17,0,17,2023,11
19283,USN_SUD,LS-02,Joints d'étanchéité,2023-11-02,Matin,Mauvais assemblage,28,8,20,2023,11
19284,USN_SUD,LS-02,Joints d'étanchéité,2023-11-02,Matin,Inclusion / Corps étranger,23,0,23,2023,11
19285,USN_SUD,LS-02,Joints d'étanchéité,2023-11-02,Après-midi,Défaut aspect,17,1,16,2023,11
19286,USN_SUD,LS-02,Joints d'étanchéité,2023-11-02,Nuit,Soudure défectueuse,13,2,11,2023,11
19287,USN_SUD,LS-02,Joints d'étanchéité,2023-11-02,Nuit,Mauvais marquage,11,3,8,2023,11
19288,USN_SUD,LS-02,Joints d'étanchéité,2023-11-02,Nuit,Inclusion / Corps étranger,18,0,18,2023,11
19289,USN_SUD,LS-03,Éléments de structure,2023-11-02,Matin,Défaut électrique,138,18,120,2023,11
19290,USN_SUD,LS-03,Éléments de structure,2023-11-02,Après-midi,Défaut aspect,23,1,22,2023,11
19291,USN_SUD,LS-03,Éléments de structure,2023-11-02,Après-midi,Défaut aspect,14,0,14,2023,11
19292,USN_SUD,LS-03,Éléments de structure,2023-11-02,Nuit,Défaut électrique,22,2,20,2023,11
19293,USN_SUD,LS-03,Éléments de structure,2023-11-02,Nuit,Défaut aspect,23,1,22,2023,11
19294,USN_SUD,LS-04,Assemblage final,2023-11-02,Matin,Manque composant,24,9,15,2023,11
19295,USN_SUD,LS-04,Assemblage final,2023-11-02,Matin,Soudure défectueuse,23,1,22,2023,11
19296,USN_SUD,LS-04,Assemblage final,2023-11-02,Matin,Soudure défectueuse,21,1,20,2023,11
19297,USN_SUD,LS-04,Assemblage final,2023-11-02,Après-midi,Dimension hors tolérance,12,3,9,2023,11
19298,USN_SUD,LS-04,Assemblage final,2023-11-02,Après-midi,Défaut aspect,6,1,5,2023,11
19299,USN_SUD,LS-04,Assemblage final,2023-11-02,Après-midi,Soudure défectueuse,9,1,8,2023,11
19300,USN_SUD,LS-04,Assemblage final,2023-11-02,Nuit,Manque composant,101,37,64,2023,11
19301,USN_SUD,LS-01,Capots aluminium,2023-11-03,Matin,Défaut électrique,7,2,5,2023,11
19302,USN_SUD,LS-01,Capots aluminium,2023-11-03,Matin,Inclusion / Corps étranger,9,1,8,2023,11
19303,USN_SUD,LS-01,Capots aluminium,2023-11-03,Matin,Défaut électrique,7,2,5,2023,11
19304,USN_SUD,LS-01,Capots aluminium,2023-11-03,Matin,Dimension hors tolérance,4,0,4,2023,11
19305,USN_SUD,LS-01,Capots aluminium,2023-11-03,Après-midi,Manque composant,46,17,29,2023,11
19306,USN_SUD,LS-01,Capots aluminium,2023-11-03,Après-midi,Inclusion / Corps étranger,44,15,29,2023,11
19307,USN_SUD,LS-01,Capots aluminium,2023-11-03,Nuit,Manque composant,17,2,15,2023,11
19308,USN_SUD,LS-01,Capots aluminium,2023-11-03,Nuit,Mauvais assemblage,15,1,14,2023,11
19309,USN_SUD,LS-01,Capots aluminium,2023-11-03,Nuit,Soudure défectueuse,13,3,10,2023,11
19310,USN_SUD,LS-01,Capots aluminium,2023-11-03,Nuit,Inclusion / Corps étranger,16,0,16,2023,11
19311,USN_SUD,LS-02,Joints d'étanchéité,2023-11-03,Matin,Dimension hors tolérance,35,8,27,2023,11
19312,USN_SUD,LS-02,Joints d'étanchéité,2023-11-03,Matin,Inclusion / Corps étranger,44,2,42,2023,11
19313,USN_SUD,LS-02,Joints d'étanchéité,2023-11-03,Matin,Fissure,44,0,44,2023,11
19314,USN_SUD,LS-02,Joints d'étanchéité,2023-11-03,Après-midi,Défaut électrique,74,8,66,2023,11
19315,USN_SUD,LS-02,Joints d'étanchéité,2023-11-03,Nuit,Soudure défectueuse,43,1,42,2023,11
19316,USN_SUD,LS-03,Éléments de structure,2023-11-03,Matin,Soudure défectueuse,24,9,15,2023,11
19317,USN_SUD,LS-03,Éléments de structure,2023-11-03,Matin,Dimension hors tolérance,27,4,23,2023,11
19318,USN_SUD,LS-03,Éléments de structure,2023-11-03,Matin,Soudure défectueuse,37,16,21,2023,11
19319,USN_SUD,LS-03,Éléments de structure,2023-11-03,Matin,Manque composant,31,10,21,2023,11
19320,USN_SUD,LS-03,Éléments de structure,2023-11-03,Après-midi,Soudure défectueuse,8,1,7,2023,11
19321,USN_SUD,LS-03,Éléments de structure,2023-11-03,Après-midi,Manque composant,11,0,11,2023,11
19322,USN_SUD,LS-03,Éléments de structure,2023-11-03,Après-midi,Mauvais marquage,12,1,11,2023,11
19323,USN_SUD,LS-03,Éléments de structure,2023-11-03,Après-midi,Défaut aspect,18,7,11,2023,11
19324,USN_SUD,LS-04,Assemblage final,2023-11-03,Matin,Défaut électrique,43,7,36,2023,11
19325,USN_SUD,LS-04,Assemblage final,2023-11-03,Matin,Mauvais assemblage,37,13,24,2023,11
19326,USN_SUD,LS-04,Assemblage final,2023-11-03,Matin,Défaut aspect,30,6,24,2023,11
19327,USN_SUD,LS-04,Assemblage final,2023-11-03,Après-midi,Soudure défectueuse,14,4,10,2023,11
19328,USN_SUD,LS-04,Assemblage final,2023-11-03,Après-midi,Défaut électrique,7,0,7,2023,11
19329,USN_SUD,LS-04,Assemblage final,2023-11-03,Après-midi,Défaut aspect,13,2,11,2023,11
19330,USN_SUD,LS-04,Assemblage final,2023-11-03,Nuit,Manque composant,19,7,12,2023,11
19331,USN_SUD,LS-04,Assemblage final,2023-11-03,Nuit,Défaut électrique,17,6,11,2023,11
19332,USN_SUD,LS-01,Capots aluminium,2023-11-06,Matin,Inclusion / Corps étranger,16,4,12,2023,11
19333,USN_SUD,LS-01,Capots aluminium,2023-11-06,Après-midi,Dimension hors tolérance,20,8,12,2023,11
19334,USN_SUD,LS-01,Capots aluminium,2023-11-06,Après-midi,Manque composant,18,1,17,2023,11
19335,USN_SUD,LS-01,Capots aluminium,2023-11-06,Après-midi,Fissure,17,4,13,2023,11
19336,USN_SUD,LS-01,Capots aluminium,2023-11-06,Nuit,Fissure,12,2,10,2023,11
19337,USN_SUD,LS-01,Capots aluminium,2023-11-06,Nuit,Mauvais assemblage,9,1,8,2023,11
19338,USN_SUD,LS-01,Capots aluminium,2023-11-06,Nuit,Soudure défectueuse,16,1,15,2023,11
19339,USN_SUD,LS-01,Capots aluminium,2023-11-06,Nuit,Mauvais marquage,16,3,13,2023,11
19340,USN_SUD,LS-02,Joints d'étanchéité,2023-11-06,Matin,Manque composant,22,8,14,2023,11
19341,USN_SUD,LS-02,Joints d'étanchéité,2023-11-06,Après-midi,Défaut électrique,4,1,3,2023,11
19342,USN_SUD,LS-02,Joints d'étanchéité,2023-11-06,Après-midi,Défaut électrique,3,0,3,2023,11
19343,USN_SUD,LS-02,Joints d'étanchéité,2023-11-06,Après-midi,Manque composant,8,2,6,2023,11
19344,USN_SUD,LS-03,Éléments de structure,2023-11-06,Matin,Fissure,20,2,18,2023,11
19345,USN_SUD,LS-03,Éléments de structure,2023-11-06,Matin,Manque composant,24,9,15,2023,11
19346,USN_SUD,LS-03,Éléments de structure,2023-11-06,Après-midi,Mauvais assemblage,13,4,9,2023,11
19347,USN_SUD,LS-03,Éléments de structure,2023-11-06,Après-midi,Défaut aspect,10,4,6,2023,11
19348,USN_SUD,LS-03,Éléments de structure,2023-11-06,Après-midi,Dimension hors tolérance,11,2,9,2023,11
19349,USN_SUD,LS-03,Éléments de structure,2023-11-06,Nuit,Dimension hors tolérance,39,3,36,2023,11
19350,USN_SUD,LS-04,Assemblage final,2023-11-06,Matin,Inclusion / Corps étranger,5,2,3,2023,11
19351,USN_SUD,LS-04,Assemblage final,2023-11-06,Matin,Soudure défectueuse,6,1,5,2023,11
19352,USN_SUD,LS-04,Assemblage final,2023-11-06,Matin,Inclusion / Corps étranger,9,2,7,2023,11
19353,USN_SUD,LS-04,Assemblage final,2023-11-06,Après-midi,Mauvais assemblage,8,2,6,2023,11
19354,USN_SUD,LS-04,Assemblage final,2023-11-06,Après-midi,Soudure défectueuse,7,0,7,2023,11
19355,USN_SUD,LS-04,Assemblage final,2023-11-06,Après-midi,Fissure,6,1,5,2023,11
19356,USN_SUD,LS-04,Assemblage final,2023-11-06,Après-midi,Manque composant,8,0,8,2023,11
19357,USN_SUD,LS-04,Assemblage final,2023-11-06,Nuit,Défaut électrique,24,0,24,2023,11
19358,USN_SUD,LS-04,Assemblage final,2023-11-06,Nuit,Défaut électrique,20,2,18,2023,11
19359,USN_SUD,LS-01,Capots aluminium,2023-11-07,Matin,Mauvais marquage,77,15,62,2023,11
19360,USN_SUD,LS-01,Capots aluminium,2023-11-07,Après-midi,Soudure défectueuse,13,0,13,2023,11
19361,USN_SUD,LS-01,Capots aluminium,2023-11-07,Après-midi,Manque composant,19,0,19,2023,11
19362,USN_SUD,LS-01,Capots aluminium,2023-11-07,Nuit,Inclusion / Corps étranger,14,5,9,2023,11
19363,USN_SUD,LS-01,Capots aluminium,2023-11-07,Nuit,Inclusion / Corps étranger,16,6,10,2023,11
19364,USN_SUD,LS-01,Capots aluminium,2023-11-07,Nuit,Mauvais marquage,11,0,11,2023,11
19365,USN_SUD,LS-01,Capots aluminium,2023-11-07,Nuit,Manque composant,9,1,8,2023,11
19366,USN_SUD,LS-02,Joints d'étanchéité,2023-11-07,Matin,Défaut électrique,14,0,14,2023,11
19367,USN_SUD,LS-02,Joints d'étanchéité,2023-11-07,Matin,Mauvais marquage,8,1,7,2023,11
19368,USN_SUD,LS-02,Joints d'étanchéité,2023-11-07,Matin,Mauvais assemblage,12,5,7,2023,11
19369,USN_SUD,LS-02,Joints d'étanchéité,2023-11-07,Matin,Défaut électrique,12,4,8,2023,11
19370,USN_SUD,LS-02,Joints d'étanchéité,2023-11-07,Après-midi,Défaut électrique,13,2,11,2023,11
19371,USN_SUD,LS-02,Joints d'étanchéité,2023-11-07,Après-midi,Fissure,16,2,14,2023,11
19372,USN_SUD,LS-03,Éléments de structure,2023-11-07,Matin,Soudure défectueuse,15,1,14,2023,11
19373,USN_SUD,LS-03,Éléments de structure,2023-11-07,Matin,Défaut électrique,17,4,13,2023,11
19374,USN_SUD,LS-03,Éléments de structure,2023-11-07,Matin,Fissure,14,0,14,2023,11
19375,USN_SUD,LS-03,Éléments de structure,2023-11-07,Matin,Mauvais marquage,19,7,12,2023,11
19376,USN_SUD,LS-03,Éléments de structure,2023-11-07,Après-midi,Manque composant,23,7,16,2023,11
19377,USN_SUD,LS-03,Éléments de structure,2023-11-07,Après-midi,Défaut aspect,18,2,16,2023,11
19378,USN_SUD,LS-04,Assemblage final,2023-11-07,Matin,Dimension hors tolérance,6,0,6,2023,11
19379,USN_SUD,LS-04,Assemblage final,2023-11-07,Matin,Soudure défectueuse,8,0,8,2023,11
19380,USN_SUD,LS-04,Assemblage final,2023-11-07,Matin,Défaut aspect,8,0,8,2023,11
19381,USN_SUD,LS-04,Assemblage final,2023-11-07,Matin,Manque composant,8,2,6,2023,11
19382,USN_SUD,LS-04,Assemblage final,2023-11-07,Après-midi,Défaut électrique,7,0,7,2023,11
19383,USN_SUD,LS-04,Assemblage final,2023-11-07,Après-midi,Dimension hors tolérance,8,3,5,2023,11
19384,USN_SUD,LS-04,Assemblage final,2023-11-07,Après-midi,Mauvais assemblage,4,0,4,2023,11
19385,USN_SUD,LS-04,Assemblage final,2023-11-07,Après-midi,Manque composant,8,2,6,2023,11
19386,USN_SUD,LS-01,Capots aluminium,2023-11-08,Matin,Inclusion / Corps étranger,4,1,3,2023,11
19387,USN_SUD,LS-01,Capots aluminium,2023-11-08,Matin,Dimension hors tolérance,4,1,3,2023,11
19388,USN_SUD,LS-01,Capots aluminium,2023-11-08,Matin,Défaut aspect,4,1,3,2023,11
19389,USN_SUD,LS-01,Capots aluminium,2023-11-08,Après-midi,Manque composant,6,2,4,2023,11
19390,USN_SUD,LS-01,Capots aluminium,2023-11-08,Après-midi,Défaut électrique,7,0,7,2023,11
19391,USN_SUD,LS-01,Capots aluminium,2023-11-08,Après-midi,Défaut aspect,10,3,7,2023,11
19392,USN_SUD,LS-01,Capots aluminium,2023-11-08,Après-midi,Manque composant,6,0,6,2023,11
19393,USN_SUD,LS-02,Joints d'étanchéité,2023-11-08,Matin,Mauvais assemblage,13,2,11,2023,11
19394,USN_SUD,LS-02,Joints d'étanchéité,2023-11-08,Matin,Soudure défectueuse,5,2,3,2023,11
19395,USN_SUD,LS-02,Joints d'étanchéité,2023-11-08,Matin,Soudure défectueuse,7,0,7,2023,11
19396,USN_SUD,LS-02,Joints d'étanchéité,2023-11-08,Matin,Défaut aspect,7,2,5,2023,11
19397,USN_SUD,LS-02,Joints d'étanchéité,2023-11-08,Après-midi,Mauvais assemblage,38,12,26,2023,11
19398,USN_SUD,LS-02,Joints d'étanchéité,2023-11-08,Nuit,Mauvais assemblage,10,2,8,2023,11
19399,USN_SUD,LS-02,Joints d'étanchéité,2023-11-08,Nuit,Dimension hors tolérance,15,5,10,2023,11
19400,USN_SUD,LS-03,Éléments de structure,2023-11-08,Matin,Mauvais assemblage,66,12,54,2023,11
19401,USN_SUD,LS-03,Éléments de structure,2023-11-08,Après-midi,Soudure défectueuse,152,10,142,2023,11
19402,USN_SUD,LS-04,Assemblage final,2023-11-08,Matin,Soudure défectueuse,117,1,116,2023,11
19403,USN_SUD,LS-04,Assemblage final,2023-11-08,Après-midi,Défaut aspect,9,3,6,2023,11
19404,USN_SUD,LS-04,Assemblage final,2023-11-08,Après-midi,Mauvais marquage,10,1,9,2023,11
19405,USN_SUD,LS-04,Assemblage final,2023-11-08,Après-midi,Manque composant,10,0,10,2023,11
19406,USN_SUD,LS-04,Assemblage final,2023-11-08,Après-midi,Fissure,4,1,3,2023,11
19407,USN_SUD,LS-04,Assemblage final,2023-11-08,Nuit,Soudure défectueuse,9,1,8,2023,11
19408,USN_SUD,LS-04,Assemblage final,2023-11-08,Nuit,Défaut électrique,13,1,12,2023,11
19409,USN_SUD,LS-04,Assemblage final,2023-11-08,Nuit,Manque composant,7,1,6,2023,11
19410,USN_SUD,LS-01,Capots aluminium,2023-11-09,Matin,Soudure défectueuse,19,2,17,2023,11
19411,USN_SUD,LS-01,Capots aluminium,2023-11-09,Matin,Défaut aspect,33,9,24,2023,11
19412,USN_SUD,LS-01,Capots aluminium,2023-11-09,Après-midi,Fissure,68,19,49,2023,11
19413,USN_SUD,LS-01,Capots aluminium,2023-11-09,Nuit,Inclusion / Corps étranger,21,9,12,2023,11
19414,USN_SUD,LS-01,Capots aluminium,2023-11-09,Nuit,Fissure,16,4,12,2023,11
19415,USN_SUD,LS-01,Capots aluminium,2023-11-09,Nuit,Inclusion / Corps étranger,23,9,14,2023,11
19416,USN_SUD,LS-01,Capots aluminium,2023-11-09,Nuit,Fissure,11,4,7,2023,11
19417,USN_SUD,LS-02,Joints d'étanchéité,2023-11-09,Matin,Mauvais assemblage,5,0,5,2023,11
19418,USN_SUD,LS-02,Joints d'étanchéité,2023-11-09,Matin,Défaut électrique,4,1,3,2023,11
19419,USN_SUD,LS-02,Joints d'étanchéité,2023-11-09,Matin,Dimension hors tolérance,10,4,6,2023,11
19420,USN_SUD,LS-02,Joints d'étanchéité,2023-11-09,Matin,Fissure,8,2,6,2023,11
19421,USN_SUD,LS-02,Joints d'étanchéité,2023-11-09,Après-midi,Défaut électrique,43,7,36,2023,11
19422,USN_SUD,LS-02,Joints d'étanchéité,2023-11-09,Après-midi,Mauvais marquage,37,13,24,2023,11
19423,USN_SUD,LS-02,Joints d'étanchéité,2023-11-09,Nuit,Défaut aspect,13,2,11,2023,11
19424,USN_SUD,LS-02,Joints d'étanchéité,2023-11-09,Nuit,Inclusion / Corps étranger,20,6,14,2023,11
19425,USN_SUD,LS-03,Éléments de structure,2023-11-09,Matin,Manque composant,10,1,9,2023,11
19426,USN_SUD,LS-03,Éléments de structure,2023-11-09,Matin,Défaut aspect,6,0,6,2023,11
19427,USN_SUD,LS-03,Éléments de structure,2023-11-09,Matin,Défaut électrique,7,2,5,2023,11
19428,USN_SUD,LS-03,Éléments de structure,2023-11-09,Matin,Défaut aspect,9,3,6,2023,11
19429,USN_SUD,LS-03,Éléments de structure,2023-11-09,Après-midi,Dimension hors tolérance,12,5,7,2023,11
19430,USN_SUD,LS-03,Éléments de structure,2023-11-09,Après-midi,Inclusion / Corps étranger,12,1,11,2023,11
19431,USN_SUD,LS-03,Éléments de structure,2023-11-09,Après-midi,Mauvais assemblage,16,1,15,2023,11
19432,USN_SUD,LS-03,Éléments de structure,2023-11-09,Après-midi,Soudure défectueuse,17,5,12,2023,11
19433,USN_SUD,LS-03,Éléments de structure,2023-11-09,Nuit,Mauvais assemblage,106,43,63,2023,11
19434,USN_SUD,LS-04,Assemblage final,2023-11-09,Matin,Inclusion / Corps étranger,15,5,10,2023,11
19435,USN_SUD,LS-04,Assemblage final,2023-11-09,Matin,Manque composant,17,4,13,2023,11
19436,USN_SUD,LS-04,Assemblage final,2023-11-09,Matin,Dimension hors tolérance,24,8,16,2023,11
19437,USN_SUD,LS-04,Assemblage final,2023-11-09,Matin,Défaut aspect,23,3,20,2023,11
19438,USN_SUD,LS-04,Assemblage final,2023-11-09,Après-midi,Dimension hors tolérance,25,9,16,2023,11
19439,USN_SUD,LS-04,Assemblage final,2023-11-09,Après-midi,Défaut aspect,35,7,28,2023,11
19440,USN_SUD,LS-04,Assemblage final,2023-11-09,Après-midi,Défaut aspect,37,4,33,2023,11
19441,USN_SUD,LS-04,Assemblage final,2023-11-09,Nuit,Défaut aspect,26,3,23,2023,11
19442,USN_SUD,LS-04,Assemblage final,2023-11-09,Nuit,Dimension hors tolérance,24,0,24,2023,11
19443,USN_SUD,LS-01,Capots aluminium,2023-11-10,Matin,Dimension hors tolérance,67,10,57,2023,11
19444,USN_SUD,LS-01,Capots aluminium,2023-11-10,Après-midi,Manque composant,17,6,11,2023,11
19445,USN_SUD,LS-01,Capots aluminium,2023-11-10,Nuit,Dimension hors tolérance,5,1,4,2023,11
19446,USN_SUD,LS-01,Capots aluminium,2023-11-10,Nuit,Défaut aspect,5,0,5,2023,11
19447,USN_SUD,LS-01,Capots aluminium,2023-11-10,Nuit,Fissure,9,1,8,2023,11
19448,USN_SUD,LS-01,Capots aluminium,2023-11-10,Nuit,Inclusion / Corps étranger,11,4,7,2023,11
19449,USN_SUD,LS-02,Joints d'étanchéité,2023-11-10,Matin,Fissure,10,0,10,2023,11
19450,USN_SUD,LS-02,Joints d'étanchéité,2023-11-10,Matin,Inclusion / Corps étranger,11,0,11,2023,11
19451,USN_SUD,LS-02,Joints d'étanchéité,2023-11-10,Matin,Défaut électrique,15,6,9,2023,11
19452,USN_SUD,LS-02,Joints d'étanchéité,2023-11-10,Après-midi,Défaut aspect,6,1,5,2023,11
19453,USN_SUD,LS-02,Joints d'étanchéité,2023-11-10,Après-midi,Mauvais assemblage,5,0,5,2023,11
19454,USN_SUD,LS-03,Éléments de structure,2023-11-10,Matin,Défaut aspect,16,3,13,2023,11
19455,USN_SUD,LS-03,Éléments de structure,2023-11-10,Matin,Inclusion / Corps étranger,17,5,12,2023,11
19456,USN_SUD,LS-03,Éléments de structure,2023-11-10,Matin,Fissure,21,0,21,2023,11
19457,USN_SUD,LS-03,Éléments de structure,2023-11-10,Après-midi,Inclusion / Corps étranger,42,13,29,2023,11
19458,USN_SUD,LS-03,Éléments de structure,2023-11-10,Nuit,Manque composant,32,3,29,2023,11
19459,USN_SUD,LS-03,Éléments de structure,2023-11-10,Nuit,Dimension hors tolérance,36,15,21,2023,11
19460,USN_SUD,LS-04,Assemblage final,2023-11-10,Matin,Mauvais assemblage,4,1,3,2023,11
19461,USN_SUD,LS-04,Assemblage final,2023-11-10,Matin,Manque composant,7,2,5,2023,11
19462,USN_SUD,LS-04,Assemblage final,2023-11-10,Matin,Mauvais assemblage,11,2,9,2023,11
19463,USN_SUD,LS-04,Assemblage final,2023-11-10,Matin,Dimension hors tolérance,8,1,7,2023,11
19464,USN_SUD,LS-04,Assemblage final,2023-11-10,Après-midi,Défaut électrique,56,15,41,2023,11
19465,USN_SUD,LS-04,Assemblage final,2023-11-10,Nuit,Défaut aspect,22,1,21,2023,11
